Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
971,2682.189179,2687.000363,2737.239931,2737.534102,55.34492307,0,26.10551882,0,4.811184667,24.13404889,0.294170691,0,1,0,0,0,0,0,0,0,1,0
972,2690.676144,2709.116558,2713.999318,2725.516197,34.84005305,0,0,6.684429524,18.44041397,4.882759891,4.832449669,0,0,0,0,0,1,0,0,0,1,1
973,2692.030199,2695.050121,2703.531765,2720.683747,28.65354821,0,0,8.43571757,3.019922443,8.481644023,8.716264176,0,0,0,0,0,1,0,0,0,1,1
974,2692.742901,2703.441229,2754.201039,2766.316794,73.57389291,0,28.30627509,0,10.69832751,22.45353548,12.11575484,0,1,1,1,1,0,0,2,2,0,0
975,2693.993535,2703.091196,2713.935206,2724.339884,30.34634847,0,2.578706579,4.204235529,9.097661231,8.265302722,6.200442411,0,0,0,0,0,0,0,0,0,0,1
976,2699.574267,2702.619091,2732.491408,2734.417528,34.84326157,0,0,0,3.044824026,29.8723176,1.926119941,0,1,1,1,1,0,0,0,0,3,0
977,2701.963,2704.790218,2737.239931,2747.769043,45.80604324,0,32.44971318,0.294170691,2.827218267,0,10.2349411,0,1,1,1,1,0,0,0,0,1,0
978,2705.411982,2743.231547,2750.832909,2770.466717,65.05473561,0,0,0,37.81956522,7.601361797,19.6338086,0,1,0,0,0,0,0,0,0,0,1
979,2705.499269,2720.509851,2762.199177,2769.871139,64.37186939,0,16.73008023,0,15.01058159,24.95924599,7.671961571,0,2,2,1,1,0,0,1,1,1,0
980,2714.217059,2719.870014,2748.803396,2761.541459,47.32440019,0,3.524944843,0,5.652955243,25.40843645,12.73806365,0,2,1,0,0,0,0,0,0,2,0
981,2716.560131,2721.222322,2748.803396,2795.504251,78.94411964,0,27.58107373,12.73806365,4.662190361,0,33.9627919,0,2,1,0,0,0,0,0,0,2,0
982,2717.54669,2726.958079,2784.260117,2785.863486,68.3167953,0,27.24296043,0,9.41138856,30.05907755,1.603368764,0,2,1,0,0,0,1,4,4,0,0
983,2718.955616,2724.048595,2726.907886,2738.722265,19.76664924,0,0,0,5.092978586,2.85929133,11.81437933,0,0,0,0,0,0,0,0,0,0,1
984,2719.452967,2731.667527,2748.803396,2829.444423,109.9914563,0.417047737,17.13586906,46.70085555,11.79751224,0,33.94017175,0,2,1,1,1,0,0,1,1,2,0
985,2724.830355,2725.470977,2733.843119,2738.703093,13.87273868,0,0,0,0.640622599,8.37214192,4.85997416,0,0,0,0,0,0,0,0,0,1,1
986,2728.821208,2746.758619,2806.927766,2808.051533,79.23032536,0,37.50149736,0,17.93741147,22.66764941,1.12376712,0,2,2,1,1,0,0,3,3,0,0
987,2735.04879,2743.394224,2795.092828,2796.701598,61.65280826,0,23.55924402,0,8.345433684,28.13935997,1.608770579,0,1,2,2,2,0,1,4,4,3,0
988,2738.369003,2740.958768,2774.784614,2796.5297,58.16069791,0,21.24040924,0,2.589765344,12.58543716,21.74508617,0,1,0,2,2,0,0,2,2,1,0
989,2739.126101,2745.016897,2751.469238,2789.675146,50.54904501,0,0,0,5.890796019,6.452341212,38.20590778,0,0,0,0,0,0,0,0,0,1,1
990,2740.132788,2757.976916,2764.427173,2839.401713,99.26892434,0,0,65.01724986,17.84412738,6.450257359,9.957289743,0,1,0,2,2,0,0,1,1,2,0
991,2746.069593,2753.931674,2759.375292,2780.104712,34.03511904,0,0,11.09142506,7.86208079,5.443618501,9.637994698,0,0,0,0,0,0,0,0,0,0,1
992,2747.07312,2762.858542,2782.992954,2809.153915,62.08079476,0,11.92607265,13.53674615,15.78542147,8.208340018,12.62421447,0,2,1,2,2,0,0,4,4,1,0
993,2752.21697,2768.881556,2773.277541,2805.155106,52.93813628,0,0,17.40738444,16.66458547,4.395985366,14.47018101,0,0,0,0,0,1,1,0,0,1,1
994,2752.924894,2754.542786,2767.761249,2790.684925,37.76003125,0,0,21.91389684,1.617891776,13.21846323,1.009779399,0,0,0,0,0,1,0,0,0,1,1
995,2754.752392,2765.257156,2768.103144,2804.018029,49.26563674,0,0,12.0015676,10.50476394,2.845988232,23.91331697,0,0,0,0,0,1,1,0,0,0,1
996,2754.792708,2771.870579,2782.252113,2806.372951,51.58024288,0,4.66085622,23.77076313,17.07787097,5.720677597,0.350074956,0,0,0,0,0,1,2,0,0,0,1
997,2755.097991,2759.188432,2778.268284,2859.306092,104.2081012,0,5.238741443,61.13342846,4.090440827,13.84111114,19.90437936,0,1,1,0,0,0,0,2,2,2,0
998,2761.089177,2768.500888,2778.268284,2884.844174,123.7549971,0,9.767396107,81.03780782,7.41171069,0,25.53808251,0,1,1,1,1,0,0,3,3,2,0
999,2762.631653,2765.716465,2776.531436,2806.022876,43.3912231,2.625502971,2.386679508,27.48659341,0.459308724,8.428291167,2.004847321,0,0,0,0,0,1,2,0,0,0,1
,,,,2884.844174,935.0612323,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.184065401,,,,,,,,,,,
,,,,,,,,531,,,,,,,,,,,,,,
